FIRE_YEAR,ICS_COMPLEX_NAME,FIRE_NAME,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,CPLX_INCIDENT_ID,MEMBER_INCIDENT_ID,,,,
2015,LARKIN COMPLEX,PLATINUM,2896413,2873774,2015_2873774_LARKIN COMPLEX,2015_2896413_PLATINUM,,,,
2015,LARKIN COMPLEX,WOLF 1,2900252,2873774,2015_2873774_LARKIN COMPLEX,2015_2900252_WOLF 1,,,,
2015,LARKIN COMPLEX,WOLF 2,2903646,2873774,2015_2873774_LARKIN COMPLEX,2015_2903646_WOLF 2,,,,
2015,LARKIN COMPLEX,WOLF 3,2903647,2873774,2015_2873774_LARKIN COMPLEX,2015_2903647_WOLF 3,,,,
2015,LARKIN COMPLEX,MINNESAKA,2904648,2873774,2015_2873774_LARKIN COMPLEX,2015_2904648_MINNESAKA,,,,
2015,LARKIN COMPLEX,SNOW CREEK,2904657,2873774,2015_2873774_LARKIN COMPLEX,2015_2904657_SNOW CREEK,,,,
2015,LARKIN COMPLEX,HEATHER,2920358,2873774,2015_2873774_LARKIN COMPLEX,2015_2920358_HEATHER,,,,
2015,LARKIN COMPLEX,ROARING,2923852,2873774,2015_2873774_LARKIN COMPLEX,2015_2923852_ROARING,,,,
2015,LARKIN COMPLEX,WOLF 4,2924793,2873774,2015_2873774_LARKIN COMPLEX,2015_2924793_WOLF 4,,,,
2015,LOCHSA SOUTH COMPLEX,SPONGE,2867780,2900594,2015_2900594_LOCHSA SOUTH COMPLEX,2015_2867780_SPONGE,,,,
2015,LOCHSA SOUTH COMPLEX,AIRSTRIP,2881590,2900594,2015_2900594_LOCHSA SOUTH COMPLEX,2015_2881590_AIRSTRIP,,,,
2015,LOCHSA SOUTH COMPLEX,FIRE LAKE,2881591,2900594,2015_2900594_LOCHSA SOUTH COMPLEX,2015_2881591_FIRE LAKE,,,,
2015,LOCHSA SOUTH COMPLEX,LONE LAKE,2881592,2900594,2015_2900594_LOCHSA SOUTH COMPLEX,2015_2881592_LONE LAKE,,,,
2015,LOCHSA SOUTH COMPLEX,HORSE CAMP,2888464,2900594,2015_2900594_LOCHSA SOUTH COMPLEX,2015_2888464_HORSE CAMP,,,,
2015,LOCHSA SOUTH COMPLEX,FLEA RIDGE,2900592,2900594,2015_2900594_LOCHSA SOUTH COMPLEX,2015_2900592_FLEA RIDGE,,,,
2015,LOCHSA SOUTH COMPLEX,LOCHSA SOUTH COMPLEX,2900594,2900594,2015_2900594_LOCHSA SOUTH COMPLEX,2015_2900594_LOCHSA SOUTH COMPLEX,,,,
2015,MAD RIVER COMPLEX,MAD RIVER COMPLEX,2750796,2750796,2015_2750796_MAD RIVER COMPLEX,2015_2750796_MAD RIVER COMPLEX,,,,
2015,MAD RIVER COMPLEX,PICKETT,2778989,2750796,2015_2750796_MAD RIVER COMPLEX,2015_2778989_PICKETT,,,,
2015,MAD RIVER COMPLEX,GOBBLER,2928537,2750796,2015_2750796_MAD RIVER COMPLEX,2015_2928537_GOBBLER,,,,
2015,MAD RIVER COMPLEX,LASSICS,2928539,2750796,2015_2750796_MAD RIVER COMPLEX,2015_2928539_LASSICS,,,,
2015,MIDDLE FORK COMPLEX,WATERFALL,2862768,2884247,2015_2884247_MIDDLE FORK COMPLEX,2015_2862768_WATERFALL,,,,
2015,MIDDLE FORK COMPLEX,STODDARD,2867538,2884247,2015_2884247_MIDDLE FORK COMPLEX,2015_2867538_STODDARD,,,,
2015,MIDDLE FORK COMPLEX,MIDDLE FORK COMPLEX,2884247,2884247,2015_2884247_MIDDLE FORK COMPLEX,2015_2884247_MIDDLE FORK COMPLEX,,,,
2015,MIDDLE FORK COMPLEX,ALPINE,2889526,2884247,2015_2884247_MIDDLE FORK COMPLEX,2015_2889526_ALPINE,,,,
2015,MIDDLE FORK COMPLEX,HARBOR,2889530,2884247,2015_2884247_MIDDLE FORK COMPLEX,2015_2889530_HARBOR,,,,
2015,MIDDLE FORK COMPLEX,ROARING,2914187,2884247,2015_2884247_MIDDLE FORK COMPLEX,2015_2914187_ROARING,,,,
2015,RUBY AREA FIRES,NULATO,2716513,2804076,2015_2804076_RUBY AREA FIRES,2015_2716513_NULATO,,,,
2015,RUBY AREA FIRES,FLINT CREEK,2721236,2804076,2015_2804076_RUBY AREA FIRES,2015_2721236_FLINT CREEK,,,,
2015,RUBY AREA FIRES,BRUNO CREEK,2736254,2804076,2015_2804076_RUBY AREA FIRES,2015_2736254_BRUNO CREEK,,,,
2015,RUBY AREA FIRES,LOST RIVER,2737248,2804076,2015_2804076_RUBY AREA FIRES,2015_2737248_LOST RIVER,,,,
2015,RUBY AREA FIRES,NULATO RIVER 3,2796445,2804076,2015_2804076_RUBY AREA FIRES,2015_2796445_NULATO RIVER 3,,,,
2015,RUBY AREA FIRES,SOUTH FORK,2796729,2804076,2015_2804076_RUBY AREA FIRES,2015_2796729_SOUTH FORK,,,,
2015,RUBY AREA FIRES,MIDDLE YUKON,2804076,2804076,2015_2804076_RUBY AREA FIRES,2015_2804076_MIDDLE YUKON,,,,
2015,RUBY AREA FIRES,BIG CREEK TWO,2808952,2804076,2015_2804076_RUBY AREA FIRES,2015_2808952_BIG CREEK TWO,,,,
2015,RUBY AREA FIRES,KAIYUH,2809298,2804076,2015_2804076_RUBY AREA FIRES,2015_2809298_KAIYUH,,,,
2015,RUBY AREA FIRES,RUBY SLOUGH,2813803,2804076,2015_2804076_RUBY AREA FIRES,2015_2813803_RUBY SLOUGH,,,,
2015,RUBY AREA FIRES,NULATO RIVER 2,2814312,2804076,2015_2804076_RUBY AREA FIRES,2015_2814312_NULATO RIVER 2,,,,
2015,RUBY AREA FIRES,NULATO RIVER,2843744,2804076,2015_2804076_RUBY AREA FIRES,2015_2843744_NULATO RIVER,,,,
2015,RUBY AREA FIRES,TRAIL CREEK,2846289,2804076,2015_2804076_RUBY AREA FIRES,2015_2846289_TRAIL CREEK,,,,
2015,MORRELL COMPLEX,RICHMOND RIDGE,2876452,2884431,2015_2884431_MORRELL COMPLEX,2015_2876452_RICHMOND RIDGE,,,,
2015,MORRELL COMPLEX,MORRELL COMPLEX,2884431,2884431,2015_2884431_MORRELL COMPLEX,2015_2884431_MORRELL COMPLEX,,,,
2015,MORRELL COMPLEX,RICHMOND RIDGE 2,2888465,2884431,2015_2884431_MORRELL COMPLEX,2015_2888465_RICHMOND RIDGE 2,,,,
2015,MORRELL COMPLEX,NORTH RICHMOND,2900422,2884431,2015_2884431_MORRELL COMPLEX,2015_2900422_NORTH RICHMOND,,,,
2015,MOTORWAY COMPLEX,MYSTERY 2,2862396,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2862396_MYSTERY 2,,,,
2015,MOTORWAY COMPLEX,HEMLOCK RIDGE,2863609,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2863609_HEMLOCK RIDGE,,,,
2015,MOTORWAY COMPLEX,SNOW,2873771,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2873771_SNOW,,,,
2015,MOTORWAY COMPLEX,MOTORWAY COMPLEX,2875162,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2875162_MOTORWAY COMPLEX,,,,
2015,MOTORWAY COMPLEX,BIG STEW,2880282,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2880282_BIG STEW,,,,
2015,MOTORWAY COMPLEX,GRIT,2880283,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2880283_GRIT,,,,
2015,MOTORWAY COMPLEX,FRENCHMAN BUTTE,2881504,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2881504_FRENCHMAN BUTTE,,,,
2015,MOTORWAY COMPLEX,FOURBIT CREEK,2881520,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2881520_FOURBIT CREEK,,,,
2015,MOTORWAY COMPLEX,SLIDE,2881681,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2881681_SLIDE,,,,
2015,MOTORWAY COMPLEX,AUSTIN RIDGE,2881981,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2881981_AUSTIN RIDGE,,,,
2015,MOTORWAY COMPLEX,FRENCHMAN,2885146,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2885146_FRENCHMAN,,,,
2015,MOTORWAY COMPLEX,LONE KNOB,2885227,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2885227_LONE KNOB,,,,
2015,MOTORWAY COMPLEX,HIGGINS HUMP,2888467,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2888467_HIGGINS HUMP,,,,
2015,MOTORWAY COMPLEX,WALDE 1,2900043,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2900043_WALDE 1,,,,
2015,MOTORWAY COMPLEX,FIRE CREEK,2900200,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2900200_FIRE CREEK,,,,
2015,MOTORWAY COMPLEX,CANTALOPE,2900593,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2900593_CANTALOPE,,,,
2015,MOTORWAY COMPLEX,ELDORADO 2,2903448,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2903448_ELDORADO 2,,,,
2015,MOTORWAY COMPLEX,WALDE 2,2903451,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2903451_WALDE 2,,,,
2015,MOTORWAY COMPLEX,JUNGLE PT.,2903454,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2903454_JUNGLE PT.,,,,
2015,MOTORWAY COMPLEX,DOLLAR,2904644,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2904644_DOLLAR,,,,
2015,MOTORWAY COMPLEX,WALDE 3,2909873,2875162,2015_2875162_MOTORWAY COMPLEX,2015_2909873_WALDE 3,,,,
2015,MT ADAMS COMPLEX,RILEY,2809271,2848324,2015_2848324_MT ADAMS COMPLEX,2015_2809271_RILEY,,,,
2015,MT ADAMS COMPLEX,CANYON,2833212,2848324,2015_2848324_MT ADAMS COMPLEX,2015_2833212_CANYON,,,,
2015,MT ADAMS COMPLEX,RILEY SPOT,2834315,2848324,2015_2848324_MT ADAMS COMPLEX,2015_2834315_RILEY SPOT,,,,
2015,MT ADAMS COMPLEX,MT ADAMS COMPLEX,2848324,2848324,2015_2848324_MT ADAMS COMPLEX,2015_2848324_MT ADAMS COMPLEX,,,,
2015,MT ADAMS COMPLEX,HORSESHOE,2850444,2848324,2015_2848324_MT ADAMS COMPLEX,2015_2850444_HORSESHOE,,,,
2015,MT ADAMS COMPLEX,SEVEN LAKES,2854508,2848324,2015_2848324_MT ADAMS COMPLEX,2015_2854508_SEVEN LAKES,,,,
2015,MUD LAKE COMPLEX,PEKEL,2714649,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2714649_PEKEL,,,,
2015,MUD LAKE COMPLEX,HOBO,2717282,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2717282_HOBO,,,,
2015,MUD LAKE COMPLEX,ELLISON,2717373,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2717373_ELLISON,,,,
2015,MUD LAKE COMPLEX,ELLIPSE,2717604,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2717604_ELLIPSE,,,,
2015,MUD LAKE COMPLEX,NOBLES,2717661,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2717661_NOBLES,,,,
2015,MUD LAKE COMPLEX,CIRCLE,2725073,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2725073_CIRCLE,,,,
2015,MUD LAKE COMPLEX,MIST,2730963,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2730963_MIST,,,,
2015,MUD LAKE COMPLEX,MUD LAKE COMPLEX,2731070,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2731070_MUD LAKE COMPLEX,,,,
2015,MUD LAKE COMPLEX,BLUEBIRD,2732537,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2732537_BLUEBIRD,,,,
2015,MUD LAKE COMPLEX,SANCTUARY,2733151,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2733151_SANCTUARY,,,,
2015,MUD LAKE COMPLEX,BUGGY,2737873,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2737873_BUGGY,,,,
2015,MUD LAKE COMPLEX,DOT,2740457,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2740457_DOT,,,,
2015,MUD LAKE COMPLEX,68MM,2776709,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2776709_68MM,,,,
2015,MUD LAKE COMPLEX,SQUARE,2827315,2731070,2015_2731070_MUD LAKE COMPLEX,2015_2827315_SQUARE,,,,
2015,MUNICIPAL COMPLEX,MUNICIPAL COMPLEX,2855788,2855788,2015_2855788_MUNICIPAL COMPLEX,2015_2855788_MUNICIPAL COMPLEX,,,,
2015,NATIONAL CREEK COMPLEX,NATIONAL,2760668,2789124,2015_2789124_NATIONAL CREEK COMPLEX,2015_2760668_NATIONAL,,,,
2015,NATIONAL CREEK COMPLEX,CRESCENT,2761792,2789124,2015_2789124_NATIONAL CREEK COMPLEX,2015_2761792_CRESCENT,,,,
2015,NATIONAL CREEK COMPLEX,NATIONAL CREEK COMPLEX,2789124,2789124,2015_2789124_NATIONAL CREEK COMPLEX,2015_2789124_NATIONAL CREEK COMPLEX,,,,
2015,NORTHEAST KOOTENAI COMPLEX,WEIGEL,2877173,2888586,2015_2888586_NORTHEAST KOOTENAI COMPLEX,2015_2877173_WEIGEL,,,,
2015,NORTHEAST KOOTENAI COMPLEX,BARNABY,2880137,2888586,2015_2888586_NORTHEAST KOOTENAI COMPLEX,2015_2880137_BARNABY,,,,
2015,NORTHEAST KOOTENAI COMPLEX,NORTHEAST KOOTENAI COMPLEX,2888586,2888586,2015_2888586_NORTHEAST KOOTENAI COMPLEX,2015_2888586_NORTHEAST KOOTENAI COMPLEX,,,,
2015,NORTHEAST KOOTENAI COMPLEX,SUNDAY CREEK,2900160,2888586,2015_2888586_NORTHEAST KOOTENAI COMPLEX,2015_2900160_SUNDAY CREEK,,,,
2015,NORTHEAST KOOTENAI COMPLEX,MARSTON,2919082,2888586,2015_2888586_NORTHEAST KOOTENAI COMPLEX,2015_2919082_MARSTON,,,,
2015,NORTHEAST KOOTENAI COMPLEX,SUNDAY,2922074,2888586,2015_2888586_NORTHEAST KOOTENAI COMPLEX,2015_2922074_SUNDAY,,,,
2015,OKANOGAN COMPLEX,BLUE LAKE,2829721,2931055,2015_2931055_OKANOGAN COMPLEX,2015_2829721_BLUE LAKE,,,,
2015,OKANOGAN COMPLEX,TWISP RIVER,2858160,2931055,2015_2931055_OKANOGAN COMPLEX,2015_2858160_TWISP RIVER,,,,
2015,OKANOGAN COMPLEX,LIME BELT,2876401,2931055,2015_2931055_OKANOGAN COMPLEX,2015_2876401_LIME BELT,,,,
2015,OKANOGAN COMPLEX,BEAVER LAKE,2881651,2931055,2015_2931055_OKANOGAN COMPLEX,2015_2881651_BEAVER LAKE,,,,
2015,OKANOGAN COMPLEX,9 MILE,2884366,2931055,2015_2931055_OKANOGAN COMPLEX,2015_2884366_9 MILE,,,,
2015,OKANOGAN COMPLEX,TUNK BLOCK,2897183,2931055,2015_2931055_OKANOGAN COMPLEX,2015_2897183_TUNK BLOCK,,,,
2015,OKANOGAN COMPLEX,OKANOGAN COMPLEX,2931055,2931055,2015_2931055_OKANOGAN COMPLEX,2015_2931055_OKANOGAN COMPLEX,,,,
2015,PC COMPLEX,GERMANY CREEK,2768951,2832559,2015_2832559_PC COMPLEX,2015_2768951_GERMANY CREEK,,,,
2015,PC COMPLEX,POWERLINE 2,2798095,2832559,2015_2832559_PC COMPLEX,2015_2798095_POWERLINE 2,,,,
2015,PC COMPLEX,POWERLINE,2803756,2832559,2015_2832559_PC COMPLEX,2015_2803756_POWERLINE,,,,
2015,PC COMPLEX,PC COMPLEX,2832559,2832559,2015_2832559_PC COMPLEX,2015_2832559_PC COMPLEX,,,,
2015,PC COMPLEX,BIG CREEK ONE,2854455,2832559,2015_2832559_PC COMPLEX,2015_2854455_BIG CREEK ONE,,,,
2015,REX COMPLEX,FISH CREEK,2716472,2821443,2015_2821443_REX COMPLEX,2015_2716472_FISH CREEK,,,,
2015,REX COMPLEX,KOBE,2725732,2821443,2015_2821443_REX COMPLEX,2015_2725732_KOBE,,,,
2015,REX COMPLEX,REX COMPLEX,2821443,2821443,2015_2821443_REX COMPLEX,2015_2821443_REX COMPLEX,,,,
2015,REX COMPLEX,JUNE CREEK,2844363,2821443,2015_2821443_REX COMPLEX,2015_2844363_JUNE CREEK,,,,
2015,RIVER COMPLEX,RIVER COMPLEX,2744562,2744562,2015_2744562_RIVER COMPLEX,2015_2744562_RIVER COMPLEX,,,,
2015,RIVER COMPLEX,DYER,2749555,2744562,2015_2744562_RIVER COMPLEX,2015_2749555_DYER,,,,
2015,RIVER COMPLEX,PANTHER,2749559,2744562,2015_2744562_RIVER COMPLEX,2015_2749559_PANTHER,,,,
2015,RIVER COMPLEX,LOOK,2758839,2744562,2015_2744562_RIVER COMPLEX,2015_2758839_LOOK,,,,
2015,RIVER COMPLEX,ELK,2760669,2744562,2015_2744562_RIVER COMPLEX,2015_2760669_ELK,,,,
2015,RIVER COMPLEX,SMOKEY,2760670,2744562,2015_2744562_RIVER COMPLEX,2015_2760670_SMOKEY,,,,
2015,RIVER COMPLEX,WAT,2766112,2744562,2015_2744562_RIVER COMPLEX,2015_2766112_WAT,,,,
2015,RIVER COMPLEX,DAILEY,2769802,2744562,2015_2744562_RIVER COMPLEX,2015_2769802_DAILEY,,,,
2015,RIVER COMPLEX,GROVES,2777863,2744562,2015_2744562_RIVER COMPLEX,2015_2777863_GROVES,,,,
2015,RIVER COMPLEX,ROAD,2797633,2744562,2015_2744562_RIVER COMPLEX,2015_2797633_ROAD,,,,
2015,RIVER COMPLEX,HAPPY,2797787,2744562,2015_2744562_RIVER COMPLEX,2015_2797787_HAPPY,,,,
2015,RIVER COMPLEX,ONION,2834518,2744562,2015_2744562_RIVER COMPLEX,2015_2834518_ONION,,,,
2015,RIVER COMPLEX,BELL,2834519,2744562,2015_2744562_RIVER COMPLEX,2015_2834519_BELL,,,,
2015,ROUTE COMPLEX,ROUTE COMPLEX,2786253,2786253,2015_2786253_ROUTE COMPLEX,2015_2786253_ROUTE COMPLEX,,,,
2015,ROUTE COMPLEX,HITCHCOCK,2889708,2786253,2015_2786253_ROUTE COMPLEX,2015_2889708_HITCHCOCK,,,,
2015,ROUTE COMPLEX,BLAKE,2919458,2786253,2015_2786253_ROUTE COMPLEX,2015_2919458_BLAKE,,,,
2015,ROUTE COMPLEX,TIERNEY,2919459,2786253,2015_2786253_ROUTE COMPLEX,2015_2919459_TIERNEY,,,,
2015,ROUTE COMPLEX,KERLIN,2921868,2786253,2015_2786253_ROUTE COMPLEX,2015_2921868_KERLIN,,,,
2015,ROUTE COMPLEX,BUCK,2921871,2786253,2015_2786253_ROUTE COMPLEX,2015_2921871_BUCK,,,,
2015,ROUTE COMPLEX,CHANCE,2928536,2786253,2015_2786253_ROUTE COMPLEX,2015_2928536_CHANCE,,,,
2015,ROUTE COMPLEX,JOHNSON,2928542,2786253,2015_2786253_ROUTE COMPLEX,2015_2928542_JOHNSON,,,,
2015,RUSTLER COMPLEX,LUTHER MOUNTAIN,2757771,2889718,2015_2889718_RUSTLER COMPLEX,2015_2757771_LUTHER MOUNTAIN,,,,
2015,RUSTLER COMPLEX,SOUTH FORK,2758523,2889718,2015_2889718_RUSTLER COMPLEX,2015_2758523_SOUTH FORK,,,,
2015,RUSTLER COMPLEX,BROWN MOUNTAIN WEST,2760391,2889718,2015_2889718_RUSTLER COMPLEX,2015_2760391_BROWN MOUNTAIN WEST,,,,
2015,RUSTLER COMPLEX,LOOK OUT,2760765,2889718,2015_2889718_RUSTLER COMPLEX,2015_2760765_LOOK OUT,,,,
2015,RUSTLER COMPLEX,RUSTLER 2,2766015,2889718,2015_2889718_RUSTLER COMPLEX,2015_2766015_RUSTLER 2,,,,
2015,RUSTLER COMPLEX,RUST,2766016,2889718,2015_2889718_RUSTLER COMPLEX,2015_2766016_RUST,,,,
2015,RUSTLER COMPLEX,MIDDLE,2767449,2889718,2015_2889718_RUSTLER COMPLEX,2015_2767449_MIDDLE,,,,
2015,RUSTLER COMPLEX,BILLIE FIRE,2786240,2889718,2015_2889718_RUSTLER COMPLEX,2015_2786240_BILLIE FIRE,,,,
2015,RUSTLER COMPLEX,LITTLE BILLY,2795648,2889718,2015_2889718_RUSTLER COMPLEX,2015_2795648_LITTLE BILLY,,,,
2015,RUSTLER COMPLEX,LITTLE BILLY3,2856916,2889718,2015_2889718_RUSTLER COMPLEX,2015_2856916_LITTLE BILLY3,,,,
2015,RUSTLER COMPLEX,FREAY CREEK,2873738,2889718,2015_2889718_RUSTLER COMPLEX,2015_2873738_FREAY CREEK,,,,
2015,RUSTLER COMPLEX,SAM,2886363,2889718,2015_2889718_RUSTLER COMPLEX,2015_2886363_SAM,,,,
2015,RUSTLER COMPLEX,RUSTLER COMPLEX,2889718,2889718,2015_2889718_RUSTLER COMPLEX,2015_2889718_RUSTLER COMPLEX,,,,
2015,RUSTLER COMPLEX,LITTLE BILLY 4,2896979,2889718,2015_2889718_RUSTLER COMPLEX,2015_2896979_LITTLE BILLY 4,,,,
2015,RUSTLER COMPLEX,DRAGON FLY,2919468,2889718,2015_2889718_RUSTLER COMPLEX,2015_2919468_DRAGON FLY,,,,
2015,RUSTLER COMPLEX,PARKER,2921848,2889718,2015_2889718_RUSTLER COMPLEX,2015_2921848_PARKER,,,,
2015,RUSTLER COMPLEX,SOUTH FORK 2,2921872,2889718,2015_2889718_RUSTLER COMPLEX,2015_2921872_SOUTH FORK 2,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,SAND CREEK,2793398,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2793398_SAND CREEK,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,HOT POINT,2803976,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2803976_HOT POINT,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,DITCH 2,2813644,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2813644_DITCH 2,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,COPPER INDIAN,2878508,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2878508_COPPER INDIAN,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,S.O.B. 2,2885388,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2885388_S.O.B. 2,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,WART,2886651,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2886651_WART,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,WASH,2890342,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2890342_WASH,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,SELWAY/ELK CITY/RED RIVER COMPLEX,2892247,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,DITCH,2896327,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2896327_DITCH,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,WEST PEA CREEK,2898919,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2898919_WEST PEA CREEK,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,FOG SADDLE,2905506,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2905506_FOG SADDLE,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,FALLS POINT,2914175,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2914175_FALLS POINT,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,GEDNEY,2925347,2892247,2015_2892247_SELWAY/ELK CITY/RED RIVER COMPLEX,2015_2925347_GEDNEY,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,BALDY,2859907,2892247,2015_2873983_ELK CITY COMPLEX,2015_2859907_BALDY,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,BEAR,2873413,2892247,2015_2873983_ELK CITY COMPLEX,2015_2873413_BEAR,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,ELK CITY COMPLEX,2873983,2892247,2015_2873983_ELK CITY COMPLEX,2015_2873983_ELK CITY COMPLEX,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,DEADWOOD MOUNTAIN,2890428,2892247,2015_2873983_ELK CITY COMPLEX,2015_2890428_DEADWOOD MOUNTAIN,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,NOBLE,2925351,2892247,2015_2895432_RED RIVER COMPLEX,2015_2925351_NOBLE,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,CROWN,2836935,2892247,2015_2895432_RED RIVER COMPLEX,2015_2836935_CROWN,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,SLAUGHTER,2877017,2892247,2015_2895432_RED RIVER COMPLEX,2015_2877017_SLAUGHTER,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,RATTLESNAKE,2895429,2892247,2015_2895432_RED RIVER COMPLEX,2015_2895429_RATTLESNAKE,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,RED RIVER COMPLEX,2895432,2892247,2015_2895432_RED RIVER COMPLEX,2015_2895432_RED RIVER COMPLEX,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,LONE PARK,2909531,2892247,2015_2895432_RED RIVER COMPLEX,2015_2909531_LONE PARK,,,,
2015,SELWAY/ELK CITY/RED RIVER COMPLEX,LITTLE GREEN,2929776,2892247,2015_2895432_RED RIVER COMPLEX,2015_2929776_LITTLE GREEN,,,,
2015,SNOW PEAK COMPLEX,BIRTHDAY,2862532,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2862532_BIRTHDAY,,,,
2015,SNOW PEAK COMPLEX,BASIN CREEK,2870902,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2870902_BASIN CREEK,,,,
2015,SNOW PEAK COMPLEX,MY RUBY,2873979,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2873979_MY RUBY,,,,
2015,SNOW PEAK COMPLEX,SALT PORK,2873982,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2873982_SALT PORK,,,,
2015,SNOW PEAK COMPLEX,RUBY POINT,2876448,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2876448_RUBY POINT,,,,
2015,SNOW PEAK COMPLEX,LIGHTNING RIDGE,2876820,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2876820_LIGHTNING RIDGE,,,,
2015,SNOW PEAK COMPLEX,TRAIL 55,2884428,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2884428_TRAIL 55,,,,
2015,SNOW PEAK COMPLEX,CARIBOU,2898898,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2898898_CARIBOU,,,,
2015,SNOW PEAK COMPLEX,CHICADEE,2898899,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2898899_CHICADEE,,,,
2015,SNOW PEAK COMPLEX,SNOW PEAK COMPLEX,2906572,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2906572_SNOW PEAK COMPLEX,,,,
2015,SNOW PEAK COMPLEX,GAME,2940555,2906572,2015_2906572_SNOW PEAK COMPLEX,2015_2940555_GAME,,,,
