,CPLX_INCIDENT_ID,NUM_FOD_RECORDS,FIRE_YEAR,INCIDENT_NUMBER,COMPLEX_NAME,ICS_COMPLEX_NAME_LINK,FIRE_NAME_LINK,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,MEMBER_INCIDENT_ID,INCIDENT_ID
873,2018_9058300_ARCHER CITY COMPLEX,,2018,,,ARCHER CITY COMPLEX,COLEMAN,9057396.0,9058300.0,2018_9057396_COLEMAN,2018_9057396_COLEMAN
874,2018_9058300_ARCHER CITY COMPLEX,,2018,,,ARCHER CITY COMPLEX,ARCHER #3,9058293.0,9058300.0,2018_9058293_ARCHER #3,2018_9058293_ARCHER #3
875,2018_9058300_ARCHER CITY COMPLEX,,2018,,,ARCHER CITY COMPLEX,ARCHER CITY COMPLEX,9058300.0,9058300.0,2018_9058300_ARCHER CITY COMPLEX,2018_9058300_ARCHER CITY COMPLEX
917,2018_9061859_WAGNER COMPLEX,,2018,,,WAGNER COMPLEX,WAGNER COMPLEX,9061859.0,9061859.0,2018_9061859_WAGNER COMPLEX,2018_9061859_WAGNER COMPLEX
882,2018_9013991_AVIAN COMPLEX,,2018,,,AVIAN COMPLEX,BUZZARD,9065862.0,9013991.0,2018_9065862_BUZZARD,2018_9065862_BUZZARD
883,2018_9013991_AVIAN COMPLEX,,2018,,,AVIAN COMPLEX,VULTURE,9066302.0,9013991.0,2018_9066302_VULTURE,2018_9066302_VULTURE
869,2018_9028381_APACHE COMPLEX,,2018,,,APACHE COMPLEX,WHISKEY,9069025.0,9028381.0,2018_9069025_WHISKEY,2018_9069025_WHISKEY
870,2018_9028381_APACHE COMPLEX,,2018,,,APACHE COMPLEX,CHICK,9069026.0,9028381.0,2018_9069026_CHICK,2018_9069026_CHICK
876,2018_9058300_ARCHER CITY COMPLEX,,2018,,,ARCHER CITY COMPLEX,ARCHER #1,9074819.0,9058300.0,2018_9074819_ARCHER #1,2018_9074819_ARCHER #1
884,2018_9013991_AVIAN COMPLEX,,2018,,,AVIAN COMPLEX,CURLEW,9075033.0,9013991.0,2018_9075033_CURLEW,2018_9075033_CURLEW
877,2018_9058300_ARCHER CITY COMPLEX,,2018,,,ARCHER CITY COMPLEX,ARCHER #2,9080294.0,9058300.0,2018_9080294_ARCHER #2,2018_9080294_ARCHER #2
861,2018_9085273_34 COMPLEX,,2018,,,34 COMPLEX,34 COMPLEX,9085273.0,9085273.0,2018_9085273_34 COMPLEX,2018_9085273_34 COMPLEX
886,2018_9044450_CHICKEN COMPLEX,,2018,,,CHICKEN COMPLEX,SPRING CHICKEN,9088281.0,9044450.0,2018_9088281_SPRING CHICKEN,2018_9088281_SPRING CHICKEN
887,2018_9044450_CHICKEN COMPLEX,,2018,,,CHICKEN COMPLEX,OTHER CHICKEN,9088563.0,9044450.0,2018_9088563_OTHER CHICKEN,2018_9088563_OTHER CHICKEN
888,2018_9044450_CHICKEN COMPLEX,,2018,,,CHICKEN COMPLEX,LITTLE CHICKEN,9088572.0,9044450.0,2018_9088572_LITTLE CHICKEN,2018_9088572_LITTLE CHICKEN
914,2018_9115583_STERLING COMPLEX,,2018,,,STERLING COMPLEX,HUCKLEBERRY,9110442.0,9115583.0,2018_9110442_HUCKLEBERRY,2018_9110442_HUCKLEBERRY
915,2018_9115583_STERLING COMPLEX,,2018,,,STERLING COMPLEX,PINKHAM TOWER,9110443.0,9115583.0,2018_9110443_PINKHAM TOWER,2018_9110443_PINKHAM TOWER
916,2018_9115583_STERLING COMPLEX,,2018,,,STERLING COMPLEX,STERLING COMPLEX,9115583.0,9115583.0,2018_9115583_STERLING COMPLEX,2018_9115583_STERLING COMPLEX
889,2018_9147328_GARNER COMPLEX,,2018,,,GARNER COMPLEX,GARNER COMPLEX,9147328.0,9147328.0,2018_9147328_GARNER COMPLEX,2018_9147328_GARNER COMPLEX
890,2018_9253893_KINZUA COMPLEX,,2018,,,KINZUA COMPLEX,176 LOST VALLEY,9151583.0,9253893.0,2018_9151583_176 LOST VALLEY,2018_9151583_176 LOST VALLEY
878,2018_9058300_ARCHER CITY COMPLEX,,2018,,,ARCHER CITY COMPLEX,ARCHER #4,9160373.0,9058300.0,2018_9160373_ARCHER #4,2018_9160373_ARCHER #4
871,2018_9028381_APACHE COMPLEX,,2018,,,APACHE COMPLEX,BULL,9181376.0,9028381.0,2018_9181376_BULL,2018_9181376_BULL
872,2018_9028381_APACHE COMPLEX,,2018,,,APACHE COMPLEX,PW,9181377.0,9028381.0,2018_9181377_PW,2018_9181377_PW
901,2018_9271973_MIRROR LAKE COMPLEX,,2018,,,MIRROR LAKE COMPLEX,SLATE,9186109.0,9271973.0,2018_9186109_SLATE,2018_9186109_SLATE
909,2018_9036099_SCENIC LOOP COMPLEX,,2018,,,SCENIC LOOP COMPLEX,48 TANK,9189577.0,9036099.0,2018_9189577_48 TANK,2018_9189577_48 TANK
910,2018_9036099_SCENIC LOOP COMPLEX,,2018,,,SCENIC LOOP COMPLEX,BEAR MTN,9190414.0,9036099.0,2018_9190414_BEAR MTN,2018_9190414_BEAR MTN
919,2018_9033420_WHITE COMPLEX,,2018,,,WHITE COMPLEX,WHITE SOUTH,9198956.0,9033420.0,2018_9198956_WHITE SOUTH,2018_9198956_WHITE SOUTH
903,2018_9214925_PENDLETON COMPLEX,,2018,,,PENDLETON COMPLEX,VANDERGRIFT,9199352.0,9214925.0,2018_9199352_VANDERGRIFT,2018_9199352_VANDERGRIFT
904,2018_9214925_PENDLETON COMPLEX,,2018,,,PENDLETON COMPLEX,HORNO,9199353.0,9214925.0,2018_9199353_HORNO,2018_9199353_HORNO
905,2018_9214925_PENDLETON COMPLEX,,2018,,,PENDLETON COMPLEX,PENDLETON COMPLEX,9214925.0,9214925.0,2018_9214925_PENDLETON COMPLEX,2018_9214925_PENDLETON COMPLEX
911,2018_9036099_SCENIC LOOP COMPLEX,,2018,,,SCENIC LOOP COMPLEX,WINDMILL,9215553.0,9036099.0,2018_9215553_WINDMILL,2018_9215553_WINDMILL
912,2018_9036099_SCENIC LOOP COMPLEX,,2018,,,SCENIC LOOP COMPLEX,BROOKS,9215761.0,9036099.0,2018_9215761_BROOKS,2018_9215761_BROOKS
920,2018_9033420_WHITE COMPLEX,,2018,,,WHITE COMPLEX,WHITE NORTH,9215935.0,9033420.0,2018_9215935_WHITE NORTH,2018_9215935_WHITE NORTH
921,2018_9033420_WHITE COMPLEX,,2018,,,WHITE COMPLEX,WHITE MIDDLE,9215936.0,9033420.0,2018_9215936_WHITE MIDDLE,2018_9215936_WHITE MIDDLE
897,2018_9241251_MENDOCINO COMPLEX,,2018,,,MENDOCINO COMPLEX,MENDOCINO COMPLEX,9241251.0,9241251.0,2018_9241251_MENDOCINO COMPLEX,2018_9241251_MENDOCINO COMPLEX
913,2018_9036099_SCENIC LOOP COMPLEX,,2018,,,SCENIC LOOP COMPLEX,RINCON,9248400.0,9036099.0,2018_9248400_RINCON,2018_9248400_RINCON
891,2018_9253893_KINZUA COMPLEX,,2018,,,KINZUA COMPLEX,157 KINZUA,9252655.0,9253893.0,2018_9252655_157 KINZUA,2018_9252655_157 KINZUA
892,2018_9253893_KINZUA COMPLEX,,2018,,,KINZUA COMPLEX,158 RICKS CREEK,9252738.0,9253893.0,2018_9252738_158 RICKS CREEK,2018_9252738_158 RICKS CREEK
893,2018_9253893_KINZUA COMPLEX,,2018,,,KINZUA COMPLEX,161 MCDONALD,9252823.0,9253893.0,2018_9252823_161 MCDONALD,2018_9252823_161 MCDONALD
894,2018_9253893_KINZUA COMPLEX,,2018,,,KINZUA COMPLEX,172 OXHEAD,9253882.0,9253893.0,2018_9253882_172 OXHEAD,2018_9253882_172 OXHEAD
895,2018_9253893_KINZUA COMPLEX,,2018,,,KINZUA COMPLEX,KINZUA COMPLEX,9253893.0,9253893.0,2018_9253893_KINZUA COMPLEX,2018_9253893_KINZUA COMPLEX
896,2018_9253893_KINZUA COMPLEX,,2018,,,KINZUA COMPLEX,165 RANCHERIA,9255283.0,9253893.0,2018_9255283_165 RANCHERIA,2018_9255283_165 RANCHERIA
898,2018_9241251_MENDOCINO COMPLEX,,2018,,,MENDOCINO COMPLEX,RANCH,9257319.0,9241251.0,2018_9257319_RANCH,2018_9257319_RANCH
899,2018_9241251_MENDOCINO COMPLEX,,2018,,,MENDOCINO COMPLEX,RIVER,9257999.0,9241251.0,2018_9257999_RIVER,2018_9257999_RIVER
902,2018_9271973_MIRROR LAKE COMPLEX,,2018,,,MIRROR LAKE COMPLEX,MIRROR LAKE COMPLEX,9271973.0,9271973.0,2018_9271973_MIRROR LAKE COMPLEX,2018_9271973_MIRROR LAKE COMPLEX
0,1999_AL-ALF-99013_BANKHEAD COMPLEX,11.0,1999,AL-ALF-99013,BANKHEAD COMPLEX,,,,,,
1,1999_AR-ARS-99002_JERUSALEM COMPLEX,2.0,1999,AR-ARS-99002,JERUSALEM COMPLEX,,,,,,
2,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,6.0,1999,AR-BUP-99025,BUFFALO RIVER COMPLEX,,,,,,
3,1999_AZ-ASD-C142_JUMP COMPLEX,6.0,1999,AZ-ASD-C142,JUMP COMPLEX,,,,,,
4,1999_AZ-ASF-163_BROKEN COMPLEX,2.0,1999,AZ-ASF-163,BROKEN COMPLEX,,,,,,
5,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,26.0,1999,AZ-GCP-093,BOUNDARY-NORTH RIM COMPLEX 99,,,,,,
6,1999_CA-JTP-99-3739_JUNIPER COMPLEX,6.0,1999,CA-JTP-99-3739,JUNIPER COMPLEX,,,,,,
7,1999_CA-LPF-865_KIRK COMPLEX,56.0,1999,CA-LPF-865,KIRK COMPLEX,,,,,,
8,1999_CA-MDF-683_YELLOW PINE COMPLEX,12.0,1999,CA-MDF-683,YELLOW PINE COMPLEX,,,,,,
9,1999_CA-NOD-2298_BUCKHORN COMPLEX,4.0,1999,CA-NOD-2298,BUCKHORN COMPLEX,,,,,,
10,1999_CA-PNF-1090_FRRD COMPLEX,10.0,1999,CA-PNF-1090,FRRD COMPLEX,,,,,,
11,1999_CA-PNF-1091_MHRD COMPLEX,23.0,1999,CA-PNF-1091,MHRD COMPLEX,,,,,,
12,1999_CA-RCC-6711_SHASTA-TRINITY RANGER UNIT,8.0,1999,CA-RCC-6711,SHASTA-TRINITY RANGER UNIT,,,,,,
13,1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),9.0,1999,CA-RCC-8174,BUTTE RANGER UNIT (BTU-8174),,,,,,
14,1999_CA-RCC-_TEHAMA GLENN RANGER UNIT,8.0,1999,CA-RCC-,TEHAMA GLENN RANGER UNIT,,,,,,
15,1999_CA-SHF-6554_HIGH COMPLEX,19.0,1999,CA-SHF-6554,HIGH COMPLEX,,,,,,
16,1999_CA-SHF-6588_BIG BAR COMPLEX,76.0,1999,CA-SHF-6588,BIG BAR COMPLEX,,,,,,
17,1999_CA-SQF-003206_RICH BAR COMPLEX,3.0,1999,CA-SQF-003206,RICH BAR COMPLEX,,,,,,
18,1999_CA-STF-1629_CARMOKE,11.0,1999,CA-STF-1629,CARMOKE,,,,,,
19,1999_CA-STF-1872_NINE COMPLEX,3.0,1999,CA-STF-1872,NINE COMPLEX,,,,,,
20,1999_CA-YNP-130_NORTH PARK COMPLEX,45.0,1999,CA-YNP-130,NORTH PARK COMPLEX,,,,,,
21,1999_CA-YNP-131_SOUTH PARK COMPLEX,12.0,1999,CA-YNP-131,SOUTH PARK COMPLEX,,,,,,
22,1999_CO-GJD-344_BLACK RIDGE COMPLEX,16.0,1999,CO-GJD-344,BLACK RIDGE COMPLEX,,,,,,
23,1999_FL-FNF-99004_FERRY COMPLEX,11.0,1999,FL-FNF-99004,FERRY COMPLEX,,,,,,
24,1999_FL-FNF-99012_APALACHICOLA COMPLEX,18.0,1999,FL-FNF-99012,APALACHICOLA COMPLEX,,,,,,
25,1999_FL-FNF-99031_BAY CREEK COMPLEX,14.0,1999,FL-FNF-99031,BAY CREEK COMPLEX,,,,,,
26,1999_GA-GIC-99053_BLOOD COMPLEX,7.0,1999,GA-GIC-99053,BLOOD COMPLEX,,,,,,
27,1999_ID-BOD-F339_BUCK 'N DOE,4.0,1999,ID-BOD-F339,BUCK 'N DOE,,,,,,
28,1999_ID-PAF-_FLOYD'S COMPLEX,17.0,1999,ID-PAF-,FLOYD'S COMPLEX,,,,,,
29,1999_ID-SCF-46009_SOLDIER,25.0,1999,ID-SCF-46009,SOLDIER,,,,,,
30,1999_ID-STF-030_SCOTT CREEK,10.0,1999,ID-STF-030,SCOTT CREEK,,,,,,
31,1999_KY-DBF-00057_TOWN BRANCH #2 COMPLEX,13.0,1999,KY-DBF-00057,TOWN BRANCH #2 COMPLEX,,,,,,
32,1999_KY-DBF-00082_STANTON COMPLEX,11.0,1999,KY-DBF-00082,STANTON COMPLEX,,,,,,
33,1999_KY-KYS-00089_EAST DISTRICT COMPLEX,2.0,1999,KY-KYS-00089,EAST DISTRICT COMPLEX,,,,,,
34,1999_MN-MNS-600-012_BLAINE FIRE COMPLEX,6.0,1999,MN-MNS-600-012,BLAINE FIRE COMPLEX,,,,,,
35,1999_MT-SOS-005_FISHEL CREEK COMPLEX,4.0,1999,MT-SOS-005,FISHEL CREEK COMPLEX,,,,,,
36,1999_NC-NCF-99086_AVEY COMPLEX,10.0,1999,NC-NCF-99086,AVEY COMPLEX,,,,,,
37,1999_ND-DPF-0006_ROUGH CREEK COMPLEX,5.0,1999,ND-DPF-0006,ROUGH CREEK COMPLEX,,,,,,
38,1999_NV-BWD-0202_MOSES COMPLEX,5.0,1999,NV-BWD-0202,MOSES COMPLEX,,,,,,
39,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,8.0,1999,NV-BWD-K906,BATTLE MTN. COMPLEX,,,,,,
40,1999_NV-BWD-K908_TRAIL CANYON,7.0,1999,NV-BWD-K908,TRAIL CANYON,,,,,,
41,1999_NV-CCD-1521_FISH COMPLEX,8.0,1999,NV-CCD-1521,FISH COMPLEX,,,,,,
42,1999_NV-CCD-J742_NEW PASS COMPLEX,9.0,1999,NV-CCD-J742,NEW PASS COMPLEX,,,,,,
43,1999_NV-EKD-693_SADLER COMPLEX,7.0,1999,NV-EKD-693,SADLER COMPLEX,,,,,,
44,1999_NV-EKD-J294_DIDO COMPLEX,9.0,1999,NV-EKD-J294,DIDO COMPLEX,,,,,,
45,1999_NV-WID-0149_JUNGO COMPLEX,6.0,1999,NV-WID-0149,JUNGO COMPLEX,,,,,,
46,1999_NV-WID-J504_DUN GLEN COMPLEX,8.0,1999,NV-WID-J504,DUN GLEN COMPLEX,,,,,,
47,1999_NV-WID-J528_CORRIDOR COMPLEX,5.0,1999,NV-WID-J528,CORRIDOR COMPLEX,,,,,,
48,1999_NY-NYS-2080299_ADIRONDACK COMPLEX,3.0,1999,NY-NYS-2080299,ADIRONDACK COMPLEX,,,,,,
49,1999_OR-OCF-764_GRASSLAND COMPLEX,3.0,1999,OR-OCF-764,GRASSLAND COMPLEX,,,,,,
50,1999_SC-FMF-148_TIGER COMPLEX,7.0,1999,SC-FMF-148,TIGER COMPLEX,,,,,,
51,1999_TN-CNF-014_TELLICO COMPLEX,4.0,1999,TN-CNF-014,TELLICO COMPLEX,,,,,,
52,1999_UT-RID-R442_RAILROAD,7.0,1999,UT-RID-R442,RAILROAD,,,,,,
53,1999_VA-VAF-86177_LONE ELEPHANT COMPLEX,4.0,1999,VA-VAF-86177,LONE ELEPHANT COMPLEX,,,,,,
54,1999_WA-SES-347_UNION VALLEY,2.0,1999,WA-SES-347,UNION VALLEY,,,,,,
55,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,8.0,1999,WA-WEF-406,LAKE WENATCHEE COMPLEX,,,,,,
56,2000_CA-BBD-17159_GOLDEN 2,8.0,2000,CA-BBD-17159,GOLDEN 2,,,,,,
57,2000_CA-RRU-062485_VALLEY COMPLEX,12.0,2000,CA-RRU-062485,VALLEY COMPLEX,,,,,,
58,2000_CO-CRD-464_GREASEWOOD COMPLEX,3.0,2000,CO-CRD-464,GREASEWOOD COMPLEX,,,,,,
59,2000_CO-CRD-_TAYLOR/ YANKS,3.0,2000,CO-CRD-,TAYLOR/ YANKS,,,,,,
60,2000_FL-FLS-00018_OSTEEN COMPLEX,3.0,2000,FL-FLS-00018,OSTEEN COMPLEX,,,,,,
61,2000_FL-FLS-00482_TWIN COMPLEX,5.0,2000,FL-FLS-00482,TWIN COMPLEX,,,,,,
62,2000_FL-FLS-10012_GREEN SWAMP COMPLEX,18.0,2000,FL-FLS-10012,GREEN SWAMP COMPLEX,,,,,,
63,2000_ID-IFD-F851_EASTERN IDAHO COMPLEX,43.0,2000,ID-IFD-F851,EASTERN IDAHO COMPLEX,,,,,,
64,2000_ID-IPF-12048_NW PEAKS COMPLEX,17.0,2000,ID-IPF-12048,NW PEAKS COMPLEX,,,,,,
65,2000_ID-PAF-011_FLOSSIE COMPLEX,38.0,2000,ID-PAF-011,FLOSSIE COMPLEX,,,,,,
66,2000_ID-PAF-014_DIAMOND COMPLEX,81.0,2000,ID-PAF-014,DIAMOND COMPLEX,,,,,,
67,2000_ID-PAF-023_YELLOWPINE COMPLEX,49.0,2000,ID-PAF-023,YELLOWPINE COMPLEX,,,,,,
68,2000_ID-SCF-P46032_SCF WILDERNESS COMPLEX,58.0,2000,ID-SCF-P46032,SCF WILDERNESS COMPLEX,,,,,,
69,2000_ID-SCF-P46044_CLEAR CREEK COMPLEX,112.0,2000,ID-SCF-P46044,CLEAR CREEK COMPLEX,,,,,,
70,2000_ID-SID-G212_BURLEY COMPLEX,11.0,2000,ID-SID-G212,BURLEY COMPLEX,,,,,,
71,2000_KY-DBF-00151_REDBIRD COMPLEX,2.0,2000,KY-DBF-00151,REDBIRD COMPLEX,,,,,,
72,2000_KY-DBF-01045_HONEY BEE COMPLEX,13.0,2000,KY-DBF-01045,HONEY BEE COMPLEX,,,,,,
73,2000_KY-KYS-01062_SE DISTRICT COMPLEX,6.0,2000,KY-KYS-01062,SE DISTRICT COMPLEX,,,,,,
74,2000_MN-MNS-_TURTLE BAY COMPLEX,2.0,2000,MN-MNS-,TURTLE BAY COMPLEX,,,,,,
75,2000_MO-MOS-0100_LAKE OF THE OZARKS COMPLEX,2.0,2000,MO-MOS-0100,LAKE OF THE OZARKS COMPLEX,,,,,,
76,2000_MS-MNF-0006_SNAKE EYE COMPLEX,9.0,2000,MS-MNF-0006,SNAKE EYE COMPLEX,,,,,,
77,2000_MT-BRF-11444_WILDERNESS COMPLEX,72.0,2000,MT-BRF-11444,WILDERNESS COMPLEX,,,,,,
78,2000_MT-BRF-11445_VALLEY COMPLEX,284.0,2000,MT-BRF-11445,VALLEY COMPLEX,,,,,,
79,2000_MT-CES-087_BOULDER COMPLEX,29.0,2000,MT-CES-087,BOULDER COMPLEX,,,,,,
80,2000_MT-CES-103_MAUDLOW/TOSTON,28.0,2000,MT-CES-103,MAUDLOW/TOSTON,,,,,,
81,2000_MT-FHA-104_CLEAR CREEK DIVIDE COMPLEX,35.0,2000,MT-FHA-104,CLEAR CREEK DIVIDE COMPLEX,,,,,,
82,2000_MT-HNF-027_CANYON FERRY COMPLEX,31.0,2000,MT-HNF-027,CANYON FERRY COMPLEX,,,,,,
83,2000_MT-KNF-1010_KOOTENAI COMPLEX,51.0,2000,MT-KNF-1010,KOOTENAI COMPLEX,,,,,,
84,2000_MT-KNF-1012_STONE YOUNG,22.0,2000,MT-KNF-1012,STONE YOUNG,,,,,,
85,2000_MT-L1F-086_MONTURE/SPREAD RIDGE,63.0,2000,MT-L1F-086,MONTURE/SPREAD RIDGE,,,,,,
86,2000_MT-L1F-990_UPPER NINEMILE COMPLEX,34.0,2000,MT-L1F-990,UPPER NINEMILE COMPLEX,,,,,,
87,2000_MT-L2F-530_THOMPSON FLAT COMPLEX,35.0,2000,MT-L2F-530,THOMPSON FLAT COMPLEX,,,,,,
88,2000_MT-LCF-038_JUDITH COMPLEX,37.0,2000,MT-LCF-038,JUDITH COMPLEX,,,,,,
89,2000_MT-LCF-057_BUNYAN POINT/EAR MTN. COMPLEX,6.0,2000,MT-LCF-057,BUNYAN POINT/EAR MTN. COMPLEX,,,,,,
90,2000_MT-MCD-103_FORT HOWES COMPLEX,8.0,2000,MT-MCD-103,FORT HOWES COMPLEX,,,,,,
91,2000_MT-MCD-113_POWDER RIVER COMPLEX,2.0,2000,MT-MCD-113,POWDER RIVER COMPLEX,,,,,,
92,2000_MT-NWS-105_NWLO IA COMPLEX,18.0,2000,MT-NWS-105,NWLO IA COMPLEX,,,,,,
93,2000_MT-S2S-121_CLEARWATER COMPLEX,6.0,2000,MT-S2S-121,CLEARWATER COMPLEX,,,,,,
94,2000_NC-NCF-000052_BRUSHY RIDGE COMPLEX,12.0,2000,NC-NCF-000052,BRUSHY RIDGE COMPLEX,,,,,,
95,2000_NC-NCF-00061_WATERVILLE,6.0,2000,NC-NCF-00061,WATERVILLE,,,,,,
96,2000_ND-DPF-0010_BLACKTAIL COMPLEX,5.0,2000,ND-DPF-0010,BLACKTAIL COMPLEX,,,,,,
97,2000_NE-NBF-22991_DEADMAN COMPLEX,4.0,2000,NE-NBF-22991,DEADMAN COMPLEX,,,,,,
98,2000_NE-NBF-22998_POWDERHORN COMPLEX,4.0,2000,NE-NBF-22998,POWDERHORN COMPLEX,,,,,,
99,2000_NE-VAR-0001_VALENTINE COMPLEX,8.0,2000,NE-VAR-0001,VALENTINE COMPLEX,,,,,,
100,2000_NM-CIF-218_MAGDALENA COMPLEX,10.0,2000,NM-CIF-218,MAGDALENA COMPLEX,,,,,,
101,2000_NM-GNF-205_BLOODGOOD COMPLEX,41.0,2000,NM-GNF-205,BLOODGOOD COMPLEX,,,,,,
102,2000_NM-N5S-5164_GRANDE COMPLEX,1.0,2000,NM-N5S-5164,GRANDE COMPLEX,,,,,,
103,2000_NM-N6S-067_RIO GRANDE COMPLEX,4.0,2000,NM-N6S-067,RIO GRANDE COMPLEX,,,,,,
104,2000_NV-CCD-0962_RENO COMPLEX,6.0,2000,NV-CCD-0962,RENO COMPLEX,,,,,,
105,2000_NV-EKD-X039_NORTHEAST ELKO COUNTY ZONE,10.0,2000,NV-EKD-X039,NORTHEAST ELKO COUNTY ZONE,,,,,,
106,2000_NV-EKD-X056_O'NEIL BASIN COMPLEX,16.0,2000,NV-EKD-X056,O'NEIL BASIN COMPLEX,,,,,,
107,2000_NV-WID-0034_BOX CANYON,3.0,2000,NV-WID-0034,BOX CANYON,,,,,,
108,2000_NV-WID-X354_BILK CREEK COMPLEX,4.0,2000,NV-WID-X354,BILK CREEK COMPLEX,,,,,,
109,2000_NV-WID-X355_PRINCE ROYAL,5.0,2000,NV-WID-X355,PRINCE ROYAL,,,,,,
110,2000_NV-WID-X379_JUNGO COMPLEX,3.0,2000,NV-WID-X379,JUNGO COMPLEX,,,,,,
111,2000_OK-AAA-00093_CADDO COMPLEX,2.0,2000,OK-AAA-00093,CADDO COMPLEX,,,,,,
112,2000_OK-OKS-00003_BRUSH CREEK COMPLEX,1.0,2000,OK-OKS-00003,BRUSH CREEK COMPLEX,,,,,,
113,2000_OK-OKS-00070_ARBUCKLE COMPLEX,14.0,2000,OK-OKS-00070,ARBUCKLE COMPLEX,,,,,,
114,2000_OK-OKS-00078_BRISTOW COMPLEX,8.0,2000,OK-OKS-00078,BRISTOW COMPLEX,,,,,,
115,2000_OK-OKS-00090_WALKER MTN. COMPLEX,5.0,2000,OK-OKS-00090,WALKER MTN. COMPLEX,,,,,,
116,2000_OK-WMR-00062_WICHITA MTN.'S COMPLEX,2.0,2000,OK-WMR-00062,WICHITA MTN.'S COMPLEX,,,,,,
117,2000_OR-PRD-587_2 HORSE MOUNTAIN COMPLEX,9.0,2000,OR-PRD-587,2 HORSE MOUNTAIN COMPLEX,,,,,,
118,2000_OR-WWF-938_EASTSIDE COMPLEX,12.0,2000,OR-WWF-938,EASTSIDE COMPLEX,,,,,,
119,2000_SD-SDS-20655_FLAGPOLE COMPLEX,7.0,2000,SD-SDS-20655,FLAGPOLE COMPLEX,,,,,,
120,2000_TN-BSP-01003_BIG SOUTH FORK COMPLEX,7.0,2000,TN-BSP-01003,BIG SOUTH FORK COMPLEX,,,,,,
121,2000_TN-CNF-038_NOLICHUCKY COMPLEX,6.0,2000,TN-CNF-038,NOLICHUCKY COMPLEX,,,,,,
122,2000_TX-TXS-00026A_IRON ORE COMPLEX,2.0,2000,TX-TXS-00026A,IRON ORE COMPLEX,,,,,,
123,2000_TX-TXS-00026F_STANLEY MAINLINE COMPLEX,4.0,2000,TX-TXS-00026F,STANLEY MAINLINE COMPLEX,,,,,,
124,2000_TX-TXS-0025E_SADLER COMPLEX,1.0,2000,TX-TXS-0025E,SADLER COMPLEX,,,,,,
125,2000_UT-FIF-P44020_OLDROYD COMPLEX,29.0,2000,UT-FIF-P44020,OLDROYD COMPLEX,,,,,,
126,2000_UT-MOD-00524_BRUIN POINT COMPLEX,22.0,2000,UT-MOD-00524,BRUIN POINT COMPLEX,,,,,,
127,2000_UT-SLD-421_SALT LAKE DESERT COMPLEX,19.0,2000,UT-SLD-421,SALT LAKE DESERT COMPLEX,,,,,,
128,2000_UT-VLD-R908_SWEETWATER COMPLEX,9.0,2000,UT-VLD-R908,SWEETWATER COMPLEX,,,,,,
129,2000_UT-WCF-350_WASATCH COMPLEX,26.0,2000,UT-WCF-350,WASATCH COMPLEX,,,,,,
130,2000_UT-WCF-405_LOGAN COMPLEX,10.0,2000,UT-WCF-405,LOGAN COMPLEX,,,,,,
131,2000_VA-SHP-0101_SHENANDOAH COMPLEX,15.0,2000,VA-SHP-0101,SHENANDOAH COMPLEX,,,,,,
132,2000_WA-WFS-0020000_SIXPRONG COMPLEX,4.0,2000,WA-WFS-0020000,SIXPRONG COMPLEX,,,,,,
133,2000_WY-BTF-049_HALF MOON COMPLEX,25.0,2000,WY-BTF-049,HALF MOON COMPLEX,,,,,,
134,2000_WY-BTF-050_BLIND TRAIL COMPLEX,49.0,2000,WY-BTF-050,BLIND TRAIL COMPLEX,,,,,,
135,2000_WY-GTP-20049_TETON COMPLEX,54.0,2000,WY-GTP-20049,TETON COMPLEX,,,,,,
136,2000_WY-RAD-T421_ENCAMPMENT COMPLEX,7.0,2000,WY-RAD-T421,ENCAMPMENT COMPLEX,,,,,,
137,2000_WY-SHF-P27082_PAHASKA COMPLEX,17.0,2000,WY-SHF-P27082,PAHASKA COMPLEX,,,,,,
138,2000_WY-WRA-119_KATE'S BASIN COMPLEX,19.0,2000,WY-WRA-119,KATE'S BASIN COMPLEX,,,,,,
139,2000_WY-YNP-005_SPRUCE COMPLEX,23.0,2000,WY-YNP-005,SPRUCE COMPLEX,,,,,,
140,2001_AL-ALS-01005_NORTH EAST AREA COMPLEX,4.0,2001,AL-ALS-01005,NORTH EAST AREA COMPLEX,,,,,,
141,2001_AZ-GCP-057_SWAMP RIDGE COMPLEX,8.0,2001,AZ-GCP-057,SWAMP RIDGE COMPLEX,,,,,,
142,2001_CA-BDF-7589_DEVILS COMPLEX,4.0,2001,CA-BDF-7589,DEVILS COMPLEX,,,,,,
143,2001_CA-KNF-3902_HAPPY CAMP COMPLEX,26.0,2001,CA-KNF-3902,HAPPY CAMP COMPLEX,,,,,,
144,2001_CA-MDF-596_MODOC COMPLEX,13.0,2001,CA-MDF-596,MODOC COMPLEX,,,,,,
145,2001_CA-MDF-621_BLUE COMPLEX,19.0,2001,CA-MDF-621,BLUE COMPLEX,,,,,,
146,2001_CA-SRF-4240_GASQUET COMPLEX,5.0,2001,CA-SRF-4240,GASQUET COMPLEX,,,,,,
147,2001_CA-TGU-5628_BOGGS SERIES,1.0,2001,CA-TGU-5628,BOGGS SERIES,,,,,,
