FIRE_YEAR,ICS_COMPLEX_NAME,FIRE_NAME,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,CPLX_INCIDENT_ID,MEMBER_INCIDENT_ID,FOD_JOIN_INCIDENT_ID,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #1,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #2,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #3,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #7,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #16,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX#8,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #5,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #9,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #11,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #10,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #6,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #14,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #15,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,LAKE WENATCHEE COMPLEX,LAKE COMPLEX #17,,,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,1999_WA-WEF-406_LAKE WENATCHEE COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,BIG B,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,BROKEN COMPLEX,BROKEN COMPLEX,,,1999_AZ-ASF-163_BROKEN COMPLEX,1999_AZ-ASF-163_BROKEN COMPLEX,1999_AZ-ASF-163_BROKEN COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,TIGER,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,APPLEGATE,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,LITTLE B,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,PALLADIN #1,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,PALLADIN #2,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,SANDHILLS,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,HATCHET MAN,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,TIGER COMPLEX,ED SULLIVAN,,,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,1999_SC-FMF-148_TIGER COMPLEX,,,,,,,,,,,,,,,,
1999,ROUGH CREEK COMPLEX,ROUGH CRK,,,1999_ND-DPF-0006_ROUGH CREEK COMPLEX,1999_ND-DPF-0006_ROUGH CREEK COMPLEX,1999_ND-DPF-0006_ROUGH CREEK COMPLEX,,,,,,,,,,,,,,,,
1999,ROUGH CREEK COMPLEX,GAP/ROUGH CREEK,,,1999_ND-DPF-0006_ROUGH CREEK COMPLEX,1999_ND-DPF-0006_ROUGH CREEK COMPLEX,1999_ND-DPF-0006_ROUGH CREEK COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,SULPHER SPRINGS,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,GOFORTH CREEK,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,BABY,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,NATTY #1,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,NATTY #2,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,NATTY #3,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,SNOWBALL,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,MIDDLE RIDGE,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,TELLICO RIVER #1,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,TELLICO RIVER #2,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,TELLICO COMPLEX,TELLICO RIVER #3,,,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,1999_TN-CNF-014_TELLICO COMPLEX,,,,,,,,,,,,,,,,
1999,JUMP COMPLEX,JUMPSPRING,,,1999_AZ-ASD-C142_JUMP COMPLEX,1999_AZ-ASD-C142_JUMP COMPLEX,1999_AZ-ASD-C142_JUMP COMPLEX,,,,,,,,,,,,,,,,
1999,JUMP COMPLEX,HOBBLE,,,1999_AZ-ASD-C142_JUMP COMPLEX,1999_AZ-ASD-C142_JUMP COMPLEX,1999_AZ-ASD-C142_JUMP COMPLEX,,,,,,,,,,,,,,,,
1999,JUMP COMPLEX,BEAVER DAM,,,1999_AZ-ASD-C142_JUMP COMPLEX,1999_AZ-ASD-C142_JUMP COMPLEX,1999_AZ-ASD-C142_JUMP COMPLEX,,,,,,,,,,,,,,,,
1999,BUCKHORN COMPLEX,OBSERVATIO,,,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,,,,,,,,,,,,,,,,
1999,BUCKHORN COMPLEX,RAVE,,,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,,,,,,,,,,,,,,,,
1999,BUCKHORN COMPLEX,DUNE,,,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,,,,,,,,,,,,,,,,
1999,BUCKHORN COMPLEX,PINE,,,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,,,,,,,,,,,,,,,,
1999,BUCKHORN COMPLEX,BUCKHORN,,,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,1999_CA-NOD-2298_BUCKHORN COMPLEX,,,,,,,,,,,,,,,,
1999,BUTTE RANGER UNIT COMPLEX,WOODLAND,,,1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),,,,,,,,,,,,,,,,
1999,BUTTE RANGER UNIT COMPLEX,BTU DOE 2,,,1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),,,,,,,,,,,,,,,,
1999,BUTTE RANGER UNIT COMPLEX,UNION,,,1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),,,,,,,,,,,,,,,,
1999,BUTTE RANGER UNIT COMPLEX,BTU SOUTH,,,1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),,,,,,,,,,,,,,,,
1999,SHASTA-TRINITY RANGER UNIT COMPLEX,SHU EAST,,,1999_CA-RCC-6711_SHASTA-TRINITY RANGER UNIT,1999_CA-RCC-6711_SHASTA-TRINITY RANGER UNIT,1999_CA-RCC-6711_SHASTA-TRINITY RANGER UNIT,,,,,,,,,,,,,,,,
1999,BUTTE RANGER UNIT COMPLEX,BTU BLOOM,,,1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),1999_CA-RCC-8174_BUTTE RANGER UNIT (BTU-8174),,,,,,,,,,,,,,,,
1999,SHASTA-TRINITY RANGER UNIT COMPLEX,SHU SPRING,,,1999_CA-RCC-6711_SHASTA-TRINITY RANGER UNIT,1999_CA-RCC-6711_SHASTA-TRINITY RANGER UNIT,1999_CA-RCC-6711_SHASTA-TRINITY RANGER UNIT,,,,,,,,,,,,,,,,
1999,BLACK RIDGE COMPLEX,TOMS CYN,,,1999_CO-GJD-344_BLACK RIDGE COMPLEX,1999_CO-GJD-344_BLACK RIDGE COMPLEX,1999_CO-GJD-344_BLACK RIDGE COMPLEX,,,,,,,,,,,,,,,,
1999,BLACK RIDGE COMPLEX,BLKRDG CMP,,,1999_CO-GJD-344_BLACK RIDGE COMPLEX,1999_CO-GJD-344_BLACK RIDGE COMPLEX,1999_CO-GJD-344_BLACK RIDGE COMPLEX,,,,,,,,,,,,,,,,
1999,BUCK 'N DOE COMPLEX,BUCK,,,1999_ID-BOD-F339_BUCK 'N DOE,1999_ID-BOD-F339_BUCK 'N DOE,1999_ID-BOD-F339_BUCK 'N DOE,,,,,,,,,,,,,,,,
1999,BUCK 'N DOE COMPLEX,DOE,,,1999_ID-BOD-F339_BUCK 'N DOE,1999_ID-BOD-F339_BUCK 'N DOE,1999_ID-BOD-F339_BUCK 'N DOE,,,,,,,,,,,,,,,,
1999,FISHEL CREEK COMPLEX,FISHEL CRK,,,1999_MT-SOS-005_FISHEL CREEK COMPLEX,1999_MT-SOS-005_FISHEL CREEK COMPLEX,1999_MT-SOS-005_FISHEL CREEK COMPLEX,,,,,,,,,,,,,,,,
1999,FISHEL CREEK COMPLEX,HORSE THIE,,,1999_MT-SOS-005_FISHEL CREEK COMPLEX,1999_MT-SOS-005_FISHEL CREEK COMPLEX,1999_MT-SOS-005_FISHEL CREEK COMPLEX,,,,,,,,,,,,,,,,
1999,SADLER COMPLEX,TABLE MTN,,,1999_NV-EKD-693_SADLER COMPLEX,1999_NV-EKD-693_SADLER COMPLEX,1999_NV-EKD-693_SADLER COMPLEX,,,,,,,,,,,,,,,,
1999,BATTLE MOUNTAIN COMPLEX,ANTELOPE 2,,,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,,,,,,,,,,,,,,,,
1999,BATTLE MOUNTAIN COMPLEX,CEDARS,,,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,,,,,,,,,,,,,,,,
1999,BATTLE MOUNTAIN COMPLEX,MULECANYON,,,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,,,,,,,,,,,,,,,,
1999,BATTLE MOUNTAIN COMPLEX,CEDAR 2,,,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,1999_NV-BWD-K906_BATTLE MTN. COMPLEX,,,,,,,,,,,,,,,,
1999,EUREKA COMPLEX,TRAILCANYN,,,1999_NV-BWD-K908_TRAIL CANYON,1999_NV-BWD-K908_TRAIL CANYON,1999_NV-BWD-K908_TRAIL CANYON,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,PHILLIPINI,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,CAIN,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,MOSES,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,BLITZ,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,TROUT CR,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,SCRUB,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,UP TROUT,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,MARI,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,NEW PASS COMPLEX,AGUSTA,,,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,,,,,,,,,,,,,,,,
1999,NEW PASS COMPLEX,NEW PASS,,,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,,,,,,,,,,,,,,,,
1999,NEW PASS COMPLEX,SHIRTTAIL,,,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,,,,,,,,,,,,,,,,
1999,NEW PASS COMPLEX,POCO,,,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,,,,,,,,,,,,,,,,
1999,NEW PASS COMPLEX,SHOSHONE,,,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,1999_NV-CCD-J742_NEW PASS COMPLEX,,,,,,,,,,,,,,,,
1999,FISH COMPLEX,SPRINGS,,,1999_NV-CCD-1521_FISH COMPLEX,1999_NV-CCD-1521_FISH COMPLEX,1999_NV-CCD-1521_FISH COMPLEX,,,,,,,,,,,,,,,,
1999,FISH COMPLEX,FISH 2,,,1999_NV-CCD-1521_FISH COMPLEX,1999_NV-CCD-1521_FISH COMPLEX,1999_NV-CCD-1521_FISH COMPLEX,,,,,,,,,,,,,,,,
1999,FISH COMPLEX,FISH 3,,,1999_NV-CCD-1521_FISH COMPLEX,1999_NV-CCD-1521_FISH COMPLEX,1999_NV-CCD-1521_FISH COMPLEX,,,,,,,,,,,,,,,,
1999,SADLER COMPLEX,HORSECREEK,,,1999_NV-EKD-693_SADLER COMPLEX,1999_NV-EKD-693_SADLER COMPLEX,1999_NV-EKD-693_SADLER COMPLEX,,,,,,,,,,,,,,,,
1999,SADLER COMPLEX,PINEY,,,1999_NV-EKD-693_SADLER COMPLEX,1999_NV-EKD-693_SADLER COMPLEX,1999_NV-EKD-693_SADLER COMPLEX,,,,,,,,,,,,,,,,
1999,SADLER COMPLEX,SADLER,,,1999_NV-EKD-693_SADLER COMPLEX,1999_NV-EKD-693_SADLER COMPLEX,1999_NV-EKD-693_SADLER COMPLEX,,,,,,,,,,,,,,,,
1999,MOSES COMPLEX,SHEEP CREE,,,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,1999_NV-BWD-0202_MOSES COMPLEX,,,,,,,,,,,,,,,,
1999,DIDO COMPLEX,DIDOCOMPLE,,,1999_NV-EKD-J294_DIDO COMPLEX,1999_NV-EKD-J294_DIDO COMPLEX,1999_NV-EKD-J294_DIDO COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,DUNGLENCOM,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,G VALLEY 1,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,CYANCO,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,JUNGO COMPLEX,DENIO COM,,,1999_NV-WID-0149_JUNGO COMPLEX,1999_NV-WID-0149_JUNGO COMPLEX,1999_NV-WID-0149_JUNGO COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,COSGRAVE,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,ROSE BUD,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,JUNGO COMPLEX,DENIO N,,,1999_NV-WID-0149_JUNGO COMPLEX,1999_NV-WID-0149_JUNGO COMPLEX,1999_NV-WID-0149_JUNGO COMPLEX,,,,,,,,,,,,,,,,
1999,JUNGO COMPLEX,SOMBRERO,,,1999_NV-WID-0149_JUNGO COMPLEX,1999_NV-WID-0149_JUNGO COMPLEX,1999_NV-WID-0149_JUNGO COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,POKER BROW,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,JUNGO COMPLEX,JUNGO COM,,,1999_NV-WID-0149_JUNGO COMPLEX,1999_NV-WID-0149_JUNGO COMPLEX,1999_NV-WID-0149_JUNGO COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,SIARD RANC,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,CORRIDOR COMPLEX,CHIMNEY,,,1999_NV-WID-J528_CORRIDOR COMPLEX,1999_NV-WID-J528_CORRIDOR COMPLEX,1999_NV-WID-J528_CORRIDOR COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,ROCHESTER,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,DUN GLEN COMPLEX,EUGENE,,,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,1999_NV-WID-J504_DUN GLEN COMPLEX,,,,,,,,,,,,,,,,
1999,CORRIDOR COMPLEX,LONE BUTTE,,,1999_NV-WID-J528_CORRIDOR COMPLEX,1999_NV-WID-J528_CORRIDOR COMPLEX,1999_NV-WID-J528_CORRIDOR COMPLEX,,,,,,,,,,,,,,,,
1999,BLACK RIDGE COMPLEX,STEAMBOATU,,,1999_CO-GJD-344_BLACK RIDGE COMPLEX,1999_CO-GJD-344_BLACK RIDGE COMPLEX,1999_CO-GJD-344_BLACK RIDGE COMPLEX,,,,,,,,,,,,,,,,
1999,BLACK RIDGE COMPLEX,WRIGLEY,,,1999_CO-GJD-344_BLACK RIDGE COMPLEX,1999_CO-GJD-344_BLACK RIDGE COMPLEX,1999_CO-GJD-344_BLACK RIDGE COMPLEX,,,,,,,,,,,,,,,,
1999,RAILROAD COMPLEX,RAILROAD,,,1999_UT-RID-R442_RAILROAD,1999_UT-RID-R442_RAILROAD COMPLEX,1999_UT-RID-R442_RAILROAD,,,,,,,,,,,,,,,,
1999,RAILROAD COMPLEX,S RAILROAD,,,1999_UT-RID-R442_RAILROAD,1999_UT-RID-R442_RAILROAD COMPLEX,1999_UT-RID-R442_RAILROAD,,,,,,,,,,,,,,,,
1999,BOUNDARY-NORTH RIM COMPLEX 99,REDTAIL,,,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,,,,,,,,,,,,,,,,
1999,BOUNDARY-NORTH RIM COMPLEX 99,BOUNDARY,,,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,,,,,,,,,,,,,,,,
1999,BOUNDARY-NORTH RIM COMPLEX 99,CAMELOT,,,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,1999_AZ-GCP-093_BOUNDARY-NORTH RIM COMPLEX 99,,,,,,,,,,,,,,,,
1999,BUFFALO RIVER COMPLEX,TOO STEEP,,,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,,,,,,,,,,,,,,,,
1999,BUFFALO RIVER COMPLEX,ROBERTSON,,,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,,,,,,,,,,,,,,,,
1999,BUFFALO RIVER COMPLEX,NARS FIRE,,,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,,,,,,,,,,,,,,,,
1999,BUFFALO RIVER COMPLEX,HALL CEM 1,,,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,1999_AR-BUP-99025_BUFFALO RIVER COMPLEX,,,,,,,,,,,,,,,,
